playerID,firstName,lastName,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity
germyca01,Carsen,Germyn,R,1982.0,2.0,22.0,Canada,BC,Campbell River
gernake01,Ken,Gernander,R,1969.0,6.0,30.0,USA,MN,Coleraine
gersish01,Shane,Gersich,C,1996.0,7.0,10.0,USA,MN,Chaska
gervabr01,Bruno,Gervais,D,1984.0,10.0,3.0,Canada,QC,Saint-Hyacinthe
getzlry01,Ryan,Getzlaf,C,1985.0,5.0,10.0,Canada,SK,Regina
giallma01,Mario,Giallonardo,D,1957.0,9.0,23.0,Canada,ON,Toronto
gibbobr02,Brian,Gibbons,C,1988.0,2.0,26.0,USA,MA,Braintree
gibsoch01,Christopher,Gibson,G,1992.0,12.0,27.0,Finland,,Karkkila
gibsodo02,Don,Gibson,D,1967.0,12.0,29.0,Canada,MB,Deloraine
gibsojo01,John,Gibson,D,1959.0,6.0,2.0,Canada,ON,St. Catharines
gibsojo02,John,Gibson,G,1993.0,7.0,14.0,USA,PA,Pittsburgh
giffile01,Lee,Giffin,R,1967.0,4.0,1.0,Canada,ON,Chatham
gigueje01,Jean-Sebastien,Giguere,G,1977.0,5.0,16.0,Canada,QC,Montreal
gilbegi01,Gilles,Gilbert,G,1949.0,3.0,31.0,Canada,QC,St. Esprit
gilbegr01,Greg,Gilbert,L,1962.0,1.0,22.0,Canada,ON,Mississauga
gilbeto01,Tom,Gilbert,D,1983.0,1.0,10.0,USA,MN,Bloomington
gilchbr01,Brent,Gilchrist,C,1967.0,4.0,3.0,Canada,SK,Moose Jaw
gilescu01,Curt,Giles,D,1958.0,11.0,30.0,Canada,MB,The Pas
gilhera01,Randy,Gilhen,C,1963.0,6.0,13.0,Germany,,Zweibrucken
gilledo01,Don,Gillen,R,1960.0,12.0,24.0,Canada,SK,Dodsland
gillha01,Hal,Gill,D,1975.0,4.0,6.0,USA,MA,Concord
gillicl01,Clark,Gillies,L,1954.0,4.0,7.0,Canada,SK,Moose Jaw
gillico01,Colton,Gillies,C,1989.0,2.0,12.0,Canada,BC,Surrey
gillije01,Jere,Gillis,L,1957.0,1.0,18.0,USA,OR,Bend
gillijo01,Jon,Gillies,G,1994.0,1.0,22.0,USA,NH,Concord
gillimi01,Mike,Gillis,L,1958.0,12.0,1.0,Canada,ON,Sudbury
gillipa01,Paul,Gillis,C,1963.0,12.0,31.0,Canada,ON,Toronto
gillitr01,Trevor,Gillies,L,1979.0,1.0,30.0,Canada,ON,Cambridge
gillto01,Todd,Gill,D,1965.0,11.0,9.0,Canada,ON,Brockville
gilmodo01,Doug,Gilmour,C,1963.0,6.0,25.0,Canada,ON,Kingston
gilmojo01,John,Gilmour,D,1993.0,5.0,17.0,Canada,QC,Montreal
gilroma01,Matt,Gilroy,D,1984.0,7.0,20.0,USA,NY,North Bellmore
gingrga01,Gaston,Gingras,D,1959.0,2.0,13.0,Canada,QC,Temiscamingue
giontbr01,Brian,Gionta,R,1979.0,1.0,18.0,USA,NY,Rochester
giontst01,Stephen,Gionta,R,1983.0,10.0,9.0,USA,NY,Rochester
giordma01,Mark,Giordano,D,1983.0,10.0,3.0,Canada,ON,Toronto
girarda01,Dan,Girardi,D,1984.0,4.0,29.0,Canada,ON,Welland
girarjo01,Jonathan,Girard,D,1980.0,5.0,27.0,Canada,QC,Joliette
girarsa01,Samuel,Girard,D,1998.0,5.0,12.0,Canada,QC,Roberval
girgeze01,Zemgus,Girgensons,C,1994.0,1.0,5.0,Latvia,,Riga
giroual01,Alexandre,Giroux,C,1981.0,6.0,16.0,Canada,QC,Quebec City
giroucl01,Claude,Giroux,R,1988.0,1.0,12.0,Canada,ON,Hearst
giroupi01,Pierre,Giroux,L,1955.0,11.0,17.0,Canada,ON,Hawkesbury
giroura01,Raymond,Giroux,D,1976.0,7.0,20.0,Canada,ON,North Bay
giulije01,Jeff,Giuliano,L,1979.0,6.0,20.0,USA,NH,Nashua
gladnbo01,Bob,Gladney,D,1957.0,8.0,27.0,Canada,NL,Come By Chance
glassje01,Jeff,Glass,G,1985.0,11.0,19.0,Canada,AB,Calgary
glassta01,Tanner,Glass,L,1983.0,11.0,29.0,Canada,SK,Regina
gleasti01,Tim,Gleason,D,1983.0,1.0,29.0,USA,MI,Clawson
glenccu01,Curtis,Glencross,L,1982.0,12.0,28.0,Canada,SK,Kindersley
glendlu01,Luke,Glendening,C,1989.0,4.0,28.0,USA,MI,Grand Rapids
glennma01,Matt,Glennon,L,1968.0,9.0,20.0,USA,MA,Hull
glennsc01,Scott,Glennie,R,1991.0,2.0,22.0,Canada,MB,Winnipeg
globkro01,Rob,Globke,R,1982.0,10.0,24.0,USA,MI,Farmington
glumami01,Mike,Glumac,R,1980.0,4.0,5.0,Canada,ON,Niagara Falls
glynnbr01,Brian,Glynn,D,1967.0,11.0,23.0,Germany,,Iserlohn
gocma01,Marcel,Goc,C,1983.0,8.0,24.0,Germany,,Calw
gocsa01,Sascha,Goc,D,1979.0,4.0,14.0,Germany,,Calw
godarer01,Eric,Godard,R,1980.0,3.0,7.0,Canada,BC,Vernon
goddeer01,Ernie,Godden,C,1961.0,3.0,13.0,Canada,ON,Keswick
godynal01,Alexander,Godynyuk,D,1970.0,1.0,27.0,Ukraine,,Kiev
goertda01,Dave,Goertz,D,1965.0,3.0,28.0,Canada,AB,Edmonton
goertst01,Steven,Goertzen,R,1984.0,5.0,26.0,Canada,AB,Stony Plain
goldmer01,Erich,Goldmann,D,1976.0,4.0,7.0,Germany,,Dingolfing
goldoni01,Nikolay,Goldobin,L,1995.0,10.0,7.0,Russian Federation,,Moscow
goldugl01,Glenn,Goldup,R,1953.0,4.0,26.0,Canada,ON,Toronto
goligal01,Alex,Goligoski,D,1985.0,7.0,30.0,USA,MN,Grand Rapids
golouco01,Cody,Goloubef,D,1989.0,11.0,30.0,Canada,ON,Mississauga
golubya01,Yan,Golubovsky,D,1976.0,3.0,9.0,Russia,,Novosibirsk
gomezsc01,Scott,Gomez,C,1979.0,12.0,23.0,USA,AK,Anchorage
gonchse01,Sergei,Gonchar,D,1974.0,4.0,13.0,Russia,,Chelyabinsk
goneada01,Daniel,Goneau,L,1976.0,1.0,16.0,Canada,QC,Montreal
goodrba01,Barclay,Goodrow,R,1993.0,2.0,26.0,Canada,ON,Toronto
gordivi01,Viktor,Gordiouk,L,1970.0,4.0,11.0,Russia,,Odintsovo
gordoan01,Andrew,Gordon,R,1985.0,12.0,13.0,Canada,NS,Halifax
gordobo01,Boyd,Gordon,R,1983.0,10.0,19.0,Canada,SK,Unity
gordoro01,Robb,Gordon,C,1976.0,1.0,13.0,Canada,BC,Murrayville
gordosc01,Scott,Gordon,G,1963.0,2.0,6.0,USA,MA,Brockton
gorenle01,Lee,Goren,R,1977.0,12.0,26.0,Canada,MB,Winnipeg
gorento01,Tom,Gorence,R,1957.0,3.0,11.0,USA,MN,St.Paul
gorgejo01,Josh,Gorges,D,1984.0,8.0,14.0,Canada,BC,Kelowna
gorinbu01,Butch,Goring,C,1949.0,10.0,22.0,Canada,MB,St. Boniface
gormlbr01,Brandon,Gormley,D,1992.0,2.0,18.0,Canada,PE,Murray River
gosseda01,David,Gosselin,L,1977.0,6.0,22.0,Canada,QC,Leris
gossegu01,Guy,Gosselin,D,1964.0,1.0,6.0,USA,MN,Rochester
gossema01,Mario,Gosselin,G,1963.0,6.0,15.0,Canada,QC,Thetford Mines
gostish01,Shayne,Gostisbehere,D,1993.0,4.0,20.0,USA,FL,Pembroke Pines
gotaast01,Steve,Gotaas,C,1967.0,5.0,10.0,Canada,AB,Camrose
goulbty01,Tyrell,Goulbourne,L,1994.0,1.0,26.0,Canada,AB,Edmonton
gouldbo01,Bobby,Gould,R,1957.0,9.0,2.0,Canada,ON,Petrolia
goulemi01,Michel,Goulet,L,1960.0,4.0,21.0,Canada,QC,Peribonca
gourdya01,Yanni,Gourde,C,1991.0,12.0,15.0,Canada,QC,Saint-Narcisse
goveda01,David,Gove,C,1978.0,5.0,4.0,USA,MA,Centerville
govedch01,Chris,Govedaris,L,1970.0,2.0,2.0,Canada,ON,Toronto
goverda01,David,Goverde,G,1970.0,4.0,9.0,Canada,ON,Toronto
grabnmi01,Michael,Grabner,R,1987.0,10.0,5.0,Austria,,Villach
grabomi01,Mikhail,Grabovski,C,1984.0,1.0,31.0,Germany,,Potsdam
grachev01,Evgeny,Grachev,C,1990.0,2.0,21.0,Russia,,Khabarovsk
gradith01,Thomas,Gradin,C,1956.0,2.0,18.0,Sweden,,Solleftea
gragnma01,Marc-Andre,Gragnani,L,1987.0,3.0,11.0,Canada,QC,Montreal
grahadi01,Dirk,Graham,R,1959.0,7.0,29.0,Canada,SK,Regina
grahajo01,John,Grahame,G,1975.0,8.0,31.0,USA,CO,Denver
grahapa01,Pat,Graham,L,1961.0,5.0,25.0,Canada,ON,Toronto
graharo02,Ron,Grahame,G,1950.0,6.0,7.0,Canada,BC,Victoria
granato01,Tony,Granato,R,1964.0,7.0,25.0,USA,IL,Downers Grove
granbpe01,Petter,Granberg,D,1992.0,8.0,27.0,Sweden,,Gallivare
grandje01,Jean-Luc,Grand-Pierre,D,1977.0,2.0,2.0,Canada,QC,Montreal
granlma01,Markus,Granlund,C,1993.0,4.0,16.0,Finland,,Oulu
granlmi01,Mikael,Granlund,C,1992.0,2.0,26.0,Finland,,Oulu
grantal01,Alex,Grant,D,1989.0,1.0,20.0,Canada,NS,Antigonish
grantde01,Derek,Grant,C,1990.0,4.0,20.0,Canada,BC,Abbotsford
granttr01,Triston,Grant,L,1984.0,2.0,2.0,Canada,MB,Brandon
graovty01,Tyler,Graovac,C,1993.0,4.0,27.0,Canada,ON,Brampton
grattbe01,Benoit,Gratton,C,1976.0,12.0,28.0,Canada,QC,Montreal
grattch01,Chris,Gratton,C,1975.0,7.0,5.0,Canada,ON,Brantford
grattda01,Dan,Gratton,C,1966.0,12.0,7.0,Canada,ON,Brantford
grattjo01,Josh,Gratton,L,1982.0,9.0,9.0,Canada,ON,Brantford
gravead01,Adam,Graves,L,1968.0,4.0,12.0,Canada,ON,Tecumseh
graveke01,Kevin,Gravel,D,1992.0,3.0,6.0,USA,MI,Kingsford
gravest01,Steve,Graves,L,1964.0,4.0,7.0,Canada,ON,Trenton
grebede01,Denis,Grebeshkov,D,1983.0,10.0,11.0,Russia,,Yaroslavl
greenan01,Andy,Greene,D,1982.0,10.0,30.0,USA,MI,Trenton
greenco01,Colin,Greening,C,1986.0,3.0,9.0,Canada,NL,St. John's
greenje01,Jeff,Greenlaw,L,1968.0,2.0,28.0,Canada,ON,Alymer
greenjo01,Josh,Green,L,1977.0,11.0,16.0,Canada,AB,Camrose
greenjo02,Jordan,Greenway,L,1997.0,2.0,16.0,USA,NY,Canton
greenky01,Kyle,Greentree,L,1983.0,11.0,15.0,Canada,BC,Victoria
greenma01,Matt,Greene,D,1983.0,5.0,13.0,USA,MI,Grand Ledge
greenmi01,Mike,Greenlay,G,1968.0,9.0,15.0,Brazil,,Vitoria
greenmi02,Mike,Green,C,1979.0,8.0,23.0,Canada,AB,Calgary
greenmi03,Mike,Green,D,1985.0,10.0,12.0,Canada,AB,Calgary
greenri01,Rick,Green,D,1956.0,2.0,20.0,Canada,ON,Belleville
greentr01,Travis,Green,C,1970.0,12.0,20.0,Canada,BC,Castlegar
greeraj01,A.J.,Greer,L,1996.0,12.0,14.0,Canada,QC,Joliette
greggra01,Randy,Gregg,D,1956.0,2.0,19.0,Canada,AB,Edmonton
greigma01,Mark,Greig,R,1970.0,1.0,25.0,Canada,AB,High River
greisth01,Thomas,Greiss,G,1986.0,1.0,29.0,Germany,,Koln
grenial01,Alexandre,Grenier,R,1991.0,9.0,5.0,Canada,QC,Laval
grenima01,Martin,Grenier,D,1980.0,11.0,2.0,Canada,QC,Laval
grescro01,Ron,Greschner,D,1954.0,12.0,22.0,Canada,SK,Goodsoil
gretzbr01,Brent,Gretzky,C,1972.0,2.0,20.0,Canada,ON,Brantford
gretzwa01,Wayne,Gretzky,C,1961.0,1.0,26.0,Canada,ON,Brantford
griermi01,Mike,Grier,R,1975.0,1.0,5.0,USA,MI,Detroit
grievbr01,Brent,Grieve,L,1969.0,5.0,9.0,Canada,ON,Oshawa
griffse01,Seth,Griffith,C,1993.0,1.0,4.0,Canada,ON,Wallaceburg
grigomi01,Mikhail,Grigorenko,C,1994.0,5.0,16.0,Russian Federation,,Khabarovsk
grimaro01,Rocco,Grimaldi,C,1993.0,2.0,8.0,USA,CA,Anaheim
grimsst01,Stu,Grimson,L,1965.0,5.0,20.0,Canada,BC,Vancouver
grolefr01,Francois,Groleau,D,1973.0,1.0,23.0,Canada,QC,Longueuil
gronmtu01,Tuomas,Gronman,D,1974.0,3.0,22.0,Finland,,Viitasaari
gronsja01,Jari,Gronstrand,D,1962.0,11.0,14.0,Finland,,Tampere
gronst01,Stanislav,Gron,L,1978.0,10.0,28.0,Slovakia,,Bratislava
grosemi01,Michal,Grosek,R,1975.0,6.0,1.0,Czech Republic,,Vyskov
grosetr01,Troy,Grosenick,G,1989.0,8.0,27.0,USA,WI,Brookfield
grossni01,Nicklas,Grossmann,D,1985.0,1.0,22.0,Sweden,,Stockholm
groulwa01,Wayne,Groulx,F,1965.0,2.0,2.0,Canada,ON,Welland
grubaph01,Philipp,Grubauer,G,1991.0,11.0,25.0,Germany,,Rosenheim
grudejo01,John,Gruden,D,1970.0,6.0,4.0,USA,MN,Virginia
gruhlsc01,Scott,Gruhl,L,1959.0,9.0,13.0,Canada,ON,Port Colborne
grybaer01,Eric,Gryba,D,1988.0,4.0,14.0,Canada,SK,Saskatoon
grzelma01,Matthew,Grzelcyk,D,1994.0,1.0,5.0,USA,MA,Charlestown
guayfr01,Francois,Guay,C,1968.0,6.0,8.0,Canada,QC,Gatineau
guaypa01,Paul,Guay,R,1963.0,9.0,2.0,USA,RI,Providence
gudasra01,Radko,Gudas,D,1990.0,6.0,5.0,Czechoslovakia,,Prague
gudbrer01,Erik,Gudbranson,D,1992.0,1.0,7.0,Canada,ON,Ottawa
gudlekr01,Kristers,Gudlevskis,G,1992.0,7.0,31.0,Latvia,,Aizkraukle
guenest01,Steve,Guenette,G,1965.0,11.0,13.0,Canada,ON,Gloucester
guenina01,Nate,Guenin,D,1982.0,12.0,10.0,USA,PA,Sewickley
guentja01,Jake,Guentzel,C,1994.0,10.0,6.0,USA,NE,Omaha
guerada01,Daniel,Guerard,R,1974.0,4.0,9.0,Canada,QC,Montreal
guerast01,Stephane,Guerard,D,1968.0,4.0,12.0,Canada,QC,Ste.Elizabeth
gueribi01,Bill,Guerin,R,1970.0,11.0,9.0,USA,MA,Worcester
guhlebr01,Brendan,Guhle,D,1997.0,7.0,29.0,Canada,AB,Edmonton
guitebe01,Ben,Guite,C,1978.0,7.0,17.0,Canada,QC,Montreal
gunnaca01,Carl,Gunnarsson,D,1986.0,11.0,9.0,Sweden,,Orebro
guollst01,Steve,Guolla,C,1973.0,3.0,15.0,Canada,ON,Scarborough
gurenmi01,Miloslav,Guren,D,1976.0,9.0,24.0,Czech Republic,,Hradiste
guriade01,Denis,Gurianov,R,1997.0,6.0,7.0,Russian Federation,,Togliatti
gusaral01,Alexei,Gusarov,D,1964.0,7.0,8.0,Russia,,Moscow
gusevse01,Sergey,Gusev,D,1975.0,7.0,31.0,Russia,,Nizhniy Tagil
gusmara01,Ravil,Gusmanov,L,1972.0,7.0,25.0,Russia,,Naberezhnye Chelny
gustabe01,Bengt-Ake,Gustafsson,R,1958.0,3.0,23.0,Sweden,,Karlskoga
gustade01,Derek,Gustafson,G,1979.0,6.0,21.0,USA,OR,Gresham
gustaer01,Erik,Gustafsson,D,1988.0,12.0,15.0,Sweden,,Kvissleby
gustaer02,Erik,Gustafsson,D,1992.0,3.0,14.0,Sweden,,Frolunda
gustajo01,Jonas,Gustavsson,G,1984.0,10.0,24.0,Sweden,,Danderyd
gustape01,Peter,Gustavsson,L,1958.0,3.0,30.0,Sweden,,Bollebydg
gustape02,Per,Gustafsson,D,1970.0,6.0,6.0,Sweden,,Oskarshamn
guyke01,Kevan,Guy,D,1965.0,7.0,16.0,Canada,AB,Edmonton
haakaka01,Kari,Haakana,D,1973.0,11.0,8.0,Finland,,Outokumpu
haanpar01,Ari,Haanpaa,R,1965.0,11.0,29.0,Finland,,Nokia
haapahe01,Henrik,Haapala,L,1994.0,2.0,28.0,Finland,,Lempaala
haasda01,David,Haas,L,1968.0,6.0,23.0,Canada,ON,Toronto
habscma01,Marc,Habscheid,F,1963.0,3.0,1.0,Canada,SK,Swift Current
hachble01,Len,Hachborn,C,1961.0,9.0,4.0,Canada,ON,Brantford
hackeje01,Jeff,Hackett,G,1968.0,6.0,1.0,Canada,ON,London
hackema01,Matt,Hackett,G,1990.0,3.0,7.0,Canada,ON,London
hagelca01,Carl,Hagelin,L,1988.0,8.0,23.0,Sweden,,Sodertalje
haggese01,Sean,Haggerty,L,1976.0,2.0,11.0,USA,NY,Rye
hagglro01,Roger,Hagglund,D,1961.0,7.0,2.0,Sweden,,Umea
haggro01,Robert,Hagg,D,1995.0,2.0,8.0,Sweden,,Uppsala
hagmama01,Matti,Hagman,C,1955.0,9.0,21.0,Finland,,Helsinki
hagmani01,Niklas,Hagman,L,1979.0,12.0,5.0,Finland,,Espoo
hahlri01,Riku,Hahl,C,1980.0,11.0,1.0,Finland,,Hameenlinna
hainsro01,Ron,Hainsey,D,1981.0,3.0,24.0,USA,CT,Bolton
hajduri01,Richard,Hajdu,R,1965.0,5.0,10.0,Canada,BC,Victoria
hajtbi01,Bill,Hajt,D,1951.0,11.0,18.0,Canada,SK,Radisson
hajtch01,Chris,Hajt,D,1978.0,7.0,5.0,Canada,SK,Saskatoon
hakanan01,Anders,Hakansson,F,1956.0,4.0,27.0,Sweden,,Munkfors
halakja01,Jaroslav,Halak,G,1985.0,5.0,13.0,Slovakia,,Bratislava
haleda01,David,Hale,D,1981.0,6.0,18.0,USA,CO,Colorado Springs
haleymi01,Michael,Haley,C,1986.0,3.0,30.0,Canada,ON,Guelph
halisma01,Matt,Halischuk,R,1988.0,6.0,1.0,Canada,ON,Toronto
halkibo01,Bob,Halkidis,D,1966.0,3.0,5.0,Canada,ON,Toronto
halkost01,Steven,Halko,D,1974.0,3.0,8.0,Canada,ON,Etobicoke
hallad01,Adam,Hall,R,1980.0,8.0,14.0,USA,MI,Kalamazoo
halleke01,Kevin,Haller,D,1970.0,12.0,5.0,Canada,AB,Trochu
hallima01,Mats,Hallin,L,1958.0,3.0,9.0,Sweden,,Eskilstuna
hallta01,Taylor,Hall,L,1964.0,2.0,20.0,Canada,SK,Regina
hallta02,Taylor,Hall,L,1991.0,11.0,14.0,Canada,AB,Calgary
halmomi01,Mike,Halmo,L,1991.0,5.0,15.0,Canada,ON,Waterloo
halpeje01,Jeff,Halpern,C,1976.0,5.0,3.0,USA,MD,Potomac
halvebr01,Brandon,Halverson,G,1996.0,3.0,29.0,USA,MI,Traverse City
halvetr01,Trevor,Halverson,L,1971.0,4.0,6.0,Canada,ON,White River
halwado01,Doug,Halward,D,1955.0,11.0,1.0,Canada,ON,Toronto
hamelde01,Denis,Hamel,L,1977.0,5.0,10.0,Canada,QC,Lachute
hamelgi01,Gilles,Hamel,L,1960.0,3.0,18.0,Canada,QC,Asbestos
hamelje01,Jean,Hamel,D,1952.0,6.0,6.0,Canada,QC,Asbestos
hamelpi01,Pierre,Hamel,G,1952.0,9.0,16.0,Canada,QC,Montreal
hamhuda01,Dan,Hamhuis,D,1982.0,12.0,13.0,Canada,BC,Smithers
hamilcu01,Curtis,Hamilton,L,1991.0,12.0,4.0,USA,WA,Tacoma
hamildo01,Dougie,Hamilton,D,1993.0,6.0,17.0,Canada,ON,Toronto
hamilfr01,Freddie,Hamilton,C,1992.0,1.0,1.0,Canada,ON,Toronto
hamilje01,Jeff,Hamilton,C,1977.0,9.0,4.0,USA,OH,Dayton
hamilji01,Jim,Hamilton,R,1957.0,1.0,18.0,Canada,ON,Barrie
hamilry01,Ryan,Hamilton,L,1985.0,4.0,15.0,Canada,ON,Oshawa
hamilza01,Zach,Hamill,C,1988.0,9.0,23.0,Canada,BC,Port Coquitlam
hammoan01,Andrew,Hammond,G,1988.0,2.0,11.0,Canada,BC,Surrey
hammoke01,Ken,Hammond,D,1963.0,8.0,22.0,Canada,ON,London
hamontr01,Travis,Hamonic,D,1990.0,8.0,16.0,Canada,MB,St. Malo
hampsgo01,Gord,Hampson,F,1959.0,2.0,13.0,Canada,BC,Vancouver
hamrlro01,Roman,Hamrlik,D,1974.0,4.0,12.0,Czech Republic,,Ziln
hamrra01,Radek,Hamr,D,1974.0,6.0,15.0,Czech Republic,,Usti nad Labem
hamwama01,Mark,Hamway,F,1961.0,8.0,9.0,USA,MI,Detroit
handyro01,Ron,Handy,C,1963.0,1.0,15.0,Canada,ON,Toronto
handzmi01,Michal,Handzus,C,1977.0,3.0,11.0,Czech Republic,,Banska Bystrica
hangsal01,Al,Hangsleben,D,1953.0,2.0,22.0,USA,MN,Warroad
hanifno01,Noah,Hanifin,D,1997.0,1.0,25.0,USA,MA,Boston
hankibe01,Ben,Hankinson,R,1969.0,5.0,1.0,USA,MN,Edina
hankica01,Casey,Hankinson,R,1976.0,5.0,8.0,USA,MN,Edina
hanlejo01,Joel,Hanley,D,1991.0,6.0,8.0,Canada,ON,Keswick
hanlogl01,Glen,Hanlon,G,1957.0,2.0,20.0,Canada,MB,Brandon
hannada01,Dave,Hannan,C,1961.0,11.0,26.0,Canada,ON,Sudbury
hannasc01,Scott,Hannan,D,1979.0,1.0,23.0,Canada,BC,Richmond
hannima01,Markus,Hannikainen,L,1993.0,3.0,26.0,Finland,,Helsinki
hanowbe01,Ben,Hanowski,L,1990.0,10.0,18.0,USA,MN,Little Falls
hanseja01,Jannik,Hansen,L,1986.0,3.0,15.0,Denmark,,Herlev
hanseri01,Richie,Hansen,C,1955.0,10.0,30.0,USA,NY,Northport
hanseta01,Tavis,Hansen,R,1975.0,6.0,17.0,Canada,SK,Prince Albert
hansoch01,Christian,Hanson,R,1986.0,3.0,10.0,USA,PA,Venetia
hansoke01,Keith,Hanson,D,1957.0,4.0,26.0,USA,MN,Ada
hanzama01,Martin,Hanzal,C,1987.0,2.0,20.0,Czech Republic,,Pisek
hardije01,Jeff,Harding,R,1969.0,4.0,6.0,Canada,ON,Toronto
hardijo01,Josh,Harding,G,1984.0,6.0,18.0,Canada,SK,Regina
hardyma01,Mark,Hardy,D,1959.0,2.0,1.0,Switzerland,,Semaden
harjujo01,Johan,Harju,L,1986.0,5.0,15.0,Sweden,,Overtornea
harkibr01,Brett,Harkins,C,1970.0,7.0,2.0,USA,OH,North Ridgeville
harkito01,Todd,Harkins,C,1968.0,10.0,8.0,USA,OH,Cleveland
harloda01,David,Harlock,D,1971.0,3.0,16.0,Canada,ON,Toronto
harlosc01,Scott,Harlow,L,1963.0,10.0,11.0,USA,MA,East Bridgewater
harpesh01,Shane,Harper,R,1989.0,2.0,1.0,USA,CA,Valencia
harpete01,Terry,Harper,D,1940.0,1.0,27.0,Canada,SK,Regina
harpube01,Ben,Harpur,D,1995.0,1.0,12.0,Canada,ON,Hamilton
harreti01,Tim,Harrer,R,1957.0,5.0,10.0,USA,MN,Bloomington
harribi02,Billy,Harris,R,1952.0,1.0,29.0,Canada,ON,Toronto
harrija01,Jay,Harrison,D,1982.0,11.0,3.0,Canada,ON,Oshawa
harripa01,Paul,Harrison,G,1955.0,2.0,11.0,Canada,ON,Timmins
harrisc01,Scott,Harrington,D,1993.0,3.0,10.0,Canada,ON,Kingston
harrope01,Peter,Harrold,D,1983.0,6.0,8.0,USA,OH,Kirtland Hills
hartge01,Gerry,Hart,D,1948.0,1.0,1.0,Canada,MB,Flin Flon
hartima01,Mark,Hartigan,C,1977.0,10.0,15.0,Canada,BC,Fort St. John
hartite01,Teemu,Hartikainen,L,1990.0,5.0,3.0,Finland,,Kuopio
hartmmi01,Mike,Hartman,L,1967.0,2.0,7.0,USA,MI,Detroit
hartmry01,Ryan,Hartman,R,1994.0,9.0,20.0,USA,SC,Hilton Head Island
hartnsc01,Scott,Hartnell,R,1982.0,4.0,18.0,Canada,AB,Lloydminster
hartscr01,Craig,Hartsburg,D,1959.0,6.0,29.0,Canada,ON,Stratford
harveto01,Todd,Harvey,R,1975.0,2.0,17.0,Canada,ON,Hamilton
hasekdo01,Dominik,Hasek,G,1965.0,1.0,29.0,Czech Republic,,Pardubice
hatchde01,Derian,Hatcher,D,1972.0,6.0,4.0,USA,MI,Sterling Heights
hatchke01,Kevin,Hatcher,D,1966.0,9.0,9.0,USA,MI,Detroit
hathaga01,Garnet,Hathaway,R,1991.0,11.0,23.0,USA,FL,Naples
hauerbr01,Brett,Hauer,D,1971.0,7.0,11.0,USA,MN,Edina
haulaer01,Erik,Haula,L,1991.0,3.0,23.0,Finland,,Pori
hausead01,Adam,Hauser,G,1980.0,5.0,27.0,USA,MN,Bovey
havelni01,Niclas,Havelid,D,1973.0,4.0,12.0,Sweden,,Enkoping
havlama01,Martin,Havlat,L,1981.0,4.0,19.0,Czech Republic,,Mlada Boleslav
hawerda01,Dale,Hawerchuk,C,1963.0,4.0,4.0,Canada,ON,Toronto
hawgogr01,Greg,Hawgood,D,1968.0,8.0,10.0,Canada,AB,Edmonton
hawkito01,Todd,Hawkins,L,1966.0,8.0,2.0,Canada,ON,Kingston
haworal01,Alan,Haworth,C,1960.0,9.0,1.0,Canada,QC,Drummondville
hawryne01,Neil,Hawryliw,L,1955.0,11.0,9.0,Canada,SK,Fielding
haydada01,Darren,Haydar,R,1979.0,10.0,22.0,Canada,ON,Milton
haydejo01,John,Hayden,C,1995.0,2.0,14.0,USA,IL,Chicago
haydw01,Dwayne,Hay,L,1977.0,2.0,11.0,Canada,ON,London
hayekpe01,Peter,Hayek,D,1957.0,11.0,16.0,USA,MN,Minneapolis
hayeser01,Eriah,Hayes,R,1988.0,7.0,7.0,USA,MN,La Crescent
hayesji01,Jimmy,Hayes,R,1989.0,11.0,21.0,USA,MA,Boston
hayeske01,Kevin,Hayes,R,1992.0,5.0,8.0,USA,MA,Dorchester
haywabr01,Brian,Hayward,G,1960.0,6.0,25.0,Canada,ON,Georgetown
haywari01,Rick,Hayward,D,1966.0,2.0,25.0,USA,OH,Toledo
healeer01,Eric,Healey,L,1975.0,1.0,20.0,USA,MA,Hull
healepa01,Paul,Healey,R,1975.0,3.0,20.0,Canada,AB,Edmonton
healygl01,Glenn,Healy,G,1962.0,8.0,23.0,Canada,ON,Pickering
heaphsh01,Shawn,Heaphy,C,1968.0,11.0,27.0,Canada,ON,Sudbury
heathdi01,Dillon,Heatherington,D,1995.0,5.0,9.0,Canada,AB,Calgary
heathra01,Randy,Heath,L,1964.0,11.0,11.0,Canada,BC,Vancouver
heatlda01,Dany,Heatley,R,1981.0,1.0,21.0,Germany,,Freibourg
hebergu01,Guy,Hebert,G,1967.0,1.0,7.0,USA,NY,Troy
hechtjo01,Jochen,Hecht,C,1977.0,6.0,21.0,Germany,,Mannheim
heclra01,Radoslav,Hecl,D,1974.0,10.0,11.0,Slovakia,,Partizanske
hedbean01,Anders,Hedberg,R,1951.0,2.0,25.0,Sweden,,Ornskoldsvik
hedbejo01,Johan,Hedberg,G,1973.0,5.0,5.0,Sweden,,Leksand
hedicbr01,Bret,Hedican,D,1970.0,8.0,10.0,USA,MN,St. Paul
hedinpi01,Pierre,Hedin,D,1978.0,2.0,19.0,Sweden,,Ornskoldsvik
hedmavi01,Victor,Hedman,D,1990.0,12.0,18.0,Sweden,,Ornskoldsvik
hedstjo01,Jonathan,Hedstrom,L,1977.0,12.0,27.0,Sweden,,Skelleftea
heedti01,Tim,Heed,D,1991.0,1.0,27.0,Sweden,,Gothenburg
