,year,tmID,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
1680,2017,EDM,,,,,3.0,6.0,,1.0,7.0,8.0,,1.0,7.0,5.0,,1.0,5.0,5.0,,0.0,5.0,8.0,,1.0,7.0,7.0,,2.0,2.0,1.0,,0.0
1681,2017,FLO,,,,,4.0,6.0,,1.0,6.0,6.0,,1.0,7.0,4.0,,3.0,3.0,6.0,,1.0,9.0,3.0,,0.0,10.0,5.0,,2.0,5.0,0.0,,0.0
1682,2017,LAK,,,,,9.0,2.0,,1.0,6.0,6.0,,2.0,8.0,3.0,,2.0,4.0,7.0,,0.0,8.0,6.0,,0.0,8.0,4.0,,3.0,2.0,1.0,,0.0
1683,2017,MIN,,,,,4.0,4.0,,2.0,8.0,6.0,,1.0,8.0,6.0,,0.0,7.0,2.0,,2.0,9.0,2.0,,2.0,7.0,5.0,,3.0,2.0,1.0,,1.0
1684,2017,MTL,,,,,4.0,7.0,,1.0,8.0,5.0,,2.0,4.0,7.0,,1.0,4.0,5.0,,2.0,4.0,5.0,,4.0,4.0,9.0,,2.0,1.0,2.0,,1.0
1685,2017,NAS,,,,,5.0,4.0,,2.0,10.0,3.0,,1.0,8.0,3.0,,2.0,6.0,2.0,,2.0,10.0,2.0,,2.0,11.0,3.0,,2.0,3.0,1.0,,0.0
1686,2017,NJD,,,,,8.0,2.0,,0.0,6.0,4.0,,4.0,8.0,4.0,,2.0,3.0,6.0,,2.0,8.0,6.0,,0.0,8.0,6.0,,1.0,3.0,1.0,,0.0
1687,2017,NYI,,,,,7.0,4.0,,1.0,8.0,3.0,,1.0,5.0,8.0,,2.0,5.0,7.0,,1.0,4.0,6.0,,2.0,3.0,9.0,,3.0,3.0,0.0,,0.0
1688,2017,NYR,,,,,4.0,7.0,,2.0,9.0,3.0,,0.0,7.0,3.0,,3.0,5.0,7.0,,0.0,3.0,10.0,,1.0,6.0,6.0,,3.0,0.0,3.0,,0.0
1689,2017,OTT,,,,,5.0,2.0,,5.0,3.0,7.0,,1.0,4.0,8.0,,2.0,3.0,7.0,,1.0,6.0,7.0,,1.0,6.0,9.0,,1.0,1.0,3.0,,0.0
1690,2017,PHI,,,,,6.0,5.0,,1.0,2.0,5.0,,6.0,8.0,4.0,,1.0,8.0,4.0,,0.0,10.0,1.0,,2.0,5.0,6.0,,4.0,3.0,1.0,,0.0
1691,2017,PIT,,,,,7.0,5.0,,1.0,6.0,5.0,,2.0,6.0,8.0,,0.0,9.0,3.0,,0.0,8.0,3.0,,1.0,9.0,4.0,,2.0,2.0,1.0,,0.0
1692,2017,SJS,,,,,6.0,5.0,,0.0,7.0,3.0,,2.0,7.0,4.0,,2.0,6.0,4.0,,4.0,8.0,5.0,,1.0,10.0,4.0,,1.0,1.0,2.0,,0.0
1693,2017,STL,,,,,10.0,2.0,,1.0,7.0,5.0,,0.0,7.0,8.0,,1.0,7.0,3.0,,1.0,4.0,8.0,,1.0,8.0,3.0,,2.0,1.0,3.0,,0.0
1694,2017,TBL,,,,,10.0,2.0,,1.0,7.0,4.0,,1.0,11.0,2.0,,0.0,6.0,5.0,,1.0,9.0,4.0,,1.0,9.0,5.0,,0.0,2.0,1.0,,1.0
1695,2017,TOR,,,,,7.0,5.0,,0.0,10.0,4.0,,1.0,6.0,6.0,,1.0,6.0,3.0,,3.0,10.0,2.0,,2.0,8.0,5.0,,0.0,2.0,1.0,,0.0
1696,2017,VAN,,,,,6.0,3.0,,2.0,6.0,7.0,,2.0,4.0,8.0,,1.0,4.0,6.0,,1.0,4.0,8.0,,2.0,6.0,8.0,,1.0,1.0,0.0,,2.0
1697,2017,VEG,,,,,8.0,3.0,,0.0,7.0,5.0,,1.0,11.0,1.0,,1.0,7.0,3.0,,2.0,8.0,5.0,,1.0,9.0,5.0,,2.0,1.0,2.0,,0.0
1698,2017,WAS,,,,,5.0,6.0,,1.0,9.0,5.0,,0.0,10.0,2.0,,2.0,6.0,2.0,,2.0,6.0,6.0,,2.0,10.0,4.0,,0.0,3.0,1.0,,0.0
1699,2017,WPG,,,,,6.0,3.0,,2.0,9.0,3.0,,2.0,8.0,5.0,,2.0,7.0,2.0,,2.0,7.0,4.0,,1.0,11.0,3.0,,1.0,4.0,0.0,,0.0
